code,current,name,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,disciplines,events,birth_place,birth_country,residence_place,residence_country,occupation,lang,age,medal_date,medal_type,medal_code,discipline,event,event_type,is_medallist,medallist_binary,in_team
1948402,True,AVRAMOVIC Aleksa,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],CACAK,Serbia,unspecified,unspecified,Athlete,Serbian,29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948404,True,BOGDANOVIC Bogdan,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],BELGRADE,Serbia,unspecified,unspecified,Athlete,"English., Serbian",31,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948405,True,DAVIDOVAC Dejan,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],ZRENJANIN,Serbia,unspecified,Serbia,Athlete,Serbian,29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948407,True,DOBRIC Ognjen,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],KNIN,Croatia,unspecified,unspecified,Athlete,Serbian,29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948408,True,GUDURIC Marko,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],PRIBOJ,Serbia,unspecified,unspecified,Athlete,Serbian,29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948411,True,JOKIC Nikola,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],SOMBOR,Serbia,"DENVER, CO",United States,Athlete,"English., Serbian",29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948413,True,JOVIC Nikola,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],"LEICESTER, ENGLAND",Great Britain,unspecified,unspecified,Athlete,"English., Serbian",21,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948416,True,MARINKOVIC Vanja,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,27,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948417,True,MICIC Vasilije,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],KRALJEVO,Serbia,unspecified,unspecified,Athlete,Serbian,30,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948418,True,MILUTINOV Nikola,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],NOVI SAD,Serbia,unspecified,unspecified,Athlete,Serbian,29,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948420,True,PETRUSEV Fili,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,24,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,False
1948421,True,PLAVSIC Uros,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Men'],CACAK,Serbia,unspecified,unspecified,Athlete,"English, Serbian",25,2024-08-10,Bronze Medal,3.0,Basketball,Men,HTEAM,True,1,True
1948461,True,WAKUMA Misgana,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 20km Race Walk""]","WONCHI, OROMIA",Ethiopia,ADDIS ABABA,Ethiopia,Athlete,"Amharic, Oromo",20,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1948495,True,LAURENZANO Gabriele,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,['Volleyball'],['Men'],unspecified,unspecified,unspecified,unspecified,Athlete,Italian,21,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948670,True,ANDERSON Yvonne,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],"SPRINGDALE, AR",United States,unspecified,unspecified,Athlete,English,34,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948680,True,CADJO Sasa,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],SARAJEVO,Bosnia & Herzegovina,BANJA LUKA,Bosnia & Herzegovina,"Athlete, student","English., Serbian",35,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948685,True,DJORDJEVIC Mina,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],unspecified,unspecified,unspecified,unspecified,Athlete,Serbian,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948688,True,DUGALIC Angela,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],"DES PLAINES, IL",United States,unspecified,United States,"Athlete, student","English., Serbian",22,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948690,True,JANKOVIC Masa,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],VRBAS,Serbia,unspecified,unspecified,Athlete,Serbian,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948694,True,JOVANOVIC Nevena,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],KRALJEVO,Serbia,KRALJEVO,Serbia,Athlete,"English., Serbian",34,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948698,True,KATANIC Aleksandra,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],unspecified,unspecified,unspecified,unspecified,Athlete,Serbian,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948702,True,KRAJISNIK Tina,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],SARAJEVO,Bosnia & Herzegovina,unspecified,unspecified,Athlete,"English., Serbian",33,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948729,True,NOGIC Jovana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],BELGRADE,Serbia,INSTANBUL,Türkiye,Athlete,unspecified,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948732,True,RACA Ivana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],LARNACA,Cyprus,unspecified,unspecified,Athlete,Serbian,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948735,True,SMAILBEGOVIC Nadija,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],unspecified,unspecified,unspecified,unspecified,Athlete,Serbian,23,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948738,True,STANKOVIC Dragana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Basketball'],['Women'],LJUBOVIJA,Serbia,unspecified,unspecified,Athlete,"English., Serbian",29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948785,True,BOATMAN Ellie,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],FRIMLEY,Great Britain,unspecified,unspecified,"Athlete, online fitness coach",English,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948791,True,BURTON Abi,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],unspecified,unspecified,unspecified,unspecified,Athlete,unspecified,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948798,True,COWELL Heather,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],ISLEWORTH,Great Britain,LONDON,Great Britain,"Athlete, chartered accountant",English,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948799,True,CROMPTON Grace,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],LONDON,Great Britain,unspecified,unspecified,Athlete,English,22,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948832,True,JONES Meg,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],CARDIFF,Great Britain,LONDON,Great Britain,"Athlete, coach","English, Welsh",27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948834,True,JOYCE Jasmine,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],ST DAVIDS,Great Britain,unspecified,unspecified,Athlete,English,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948838,True,KILDUNNE Ellie,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],KEIGHLEY,Great Britain,unspecified,unspecified,Athlete,English,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948860,True,NORMAN-BELL Isla,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],GILLINGHAM,Great Britain,HEMEL HEMPSTEAD,Great Britain,Athlete,English,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948870,True,POWELL Kayleigh,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],unspecified,unspecified,unspecified,unspecified,Athlete,unspecified,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948884,True,SHEKELLS Jade,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],WORCESTER,Great Britain,unspecified,unspecified,Athlete,English,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948891,True,THOMSON Lisa,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],MELROSE,Great Britain,EDINBURGH,Great Britain,"Athlete, student",English,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948892,True,TORLEY Lauren,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],FLACKWELL HEATH,Great Britain,FLACKWELL HEATH,Great Britain,"Athlete, student",English,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948894,True,UREN Emma,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],LONDON,Great Britain,LONDON,Great Britain,Athlete,"English, Swedish",26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948901,True,WILSON HARDY Amy,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,['Rugby Sevens'],['Women'],POOLE,Great Britain,MARLOW,Great Britain,"Athlete, fitness instructor",English,32,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948945,True,ATANASIJEVIC Aleksandar,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,32,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948949,True,IVOVIC Marko,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],BELGRADE,Serbia,unspecified,unspecified,Athlete,"English, Polish, Russian, Serbian",33,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948950,True,JOVOVIC Nikola,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],NOVI SAD,Serbia,unspecified,unspecified,Athlete,"English, Italian, Serbian",32,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948951,True,KAPUR Milorad,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],unspecified,unspecified,unspecified,unspecified,Athlete,Serbian,33,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948953,True,KOVACEVIC Uros,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],KRALJEVO,Serbia,unspecified,unspecified,Athlete,Serbian,31,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948954,True,KRSMANOVIC Petar,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],CACAK,Serbia,unspecified,unspecified,Athlete,"English, Serbian",34,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948955,True,KUJUNDZIC Miran,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],SUBOTICA,Serbia,unspecified,unspecified,Athlete,Serbian,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948956,True,LUBURIC Drazen,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],NOVI SAD,Serbia,unspecified,unspecified,Athlete,"English, Italian, Russian, Serbian",30,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948958,True,MASULOVIC Nemanja,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],NIS,Serbia,unspecified,unspecified,Athlete,Serbian,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948962,True,NEDELJKOVIC Aleksandar,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],VRANJE,Serbia,unspecified,unspecified,Athlete,Serbian,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948965,True,PERIC Pavle,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],PROKUPLJE,Serbia,unspecified,unspecified,Athlete,Serbian,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948968,True,PODRASCANIN Marko,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],NOVI SAD,Serbia,unspecified,unspecified,"Athlete, student",Serbian,36,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948972,True,TODOROVIC Vuk,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Men'],unspecified,unspecified,unspecified,unspecified,Athlete,Serbian,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1948987,True,CABALLERO Gustavo,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,['Football'],['Men'],unspecified,unspecified,unspecified,unspecified,Athlete,Spanish,22,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949004,True,IRFANALUTHFI Rifda,Female,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,['Artistic Gymnastics'],"['Women', ""Women's Uneven Bars""]",JAKARTA,Indonesia,JAKARTA,Indonesia,Athlete,English,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1949020,True,ALEKSIC Maja,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],UZICE,Serbia,unspecified,unspecified,Athlete,Serbian,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949022,True,BOSKOVIC Tijana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],TREBINJE,Bosnia & Herzegovina,unspecified,unspecified,Athlete,"English, Serbian, Turkish",27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949024,True,BUSA Bianka,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],VRBAS,Serbia,unspecified,unspecified,Athlete,"English, German, Serbian",30,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949026,True,DRCA Bojana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,36,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949035,True,KURTAGIC Hena,Female,Alternate Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],NOVI PAZAR,Serbia,unspecified,unspecified,Athlete,Serbian,19,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949036,True,LAZOVIC Katarina,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949037,True,LOZO Sara,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],JAGODINA,Serbia,unspecified,unspecified,Athlete,Serbian,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949042,True,MILENKOVIC Bojana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],BELGRADE,Serbia,unspecified,unspecified,Athlete,"English, Serbian",27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949045,True,OGNJENOVIC Maja,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],ZRENJANIN,Serbia,unspecified,unspecified,Athlete,"English, Italian, Polish, Russian, Serbian",39,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949050,True,POPOVIC Silvija,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],NIKSIC,Yugoslavia,unspecified,Romania,Athlete,"English, Serbian, Spanish",38,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949051,True,POPOVIC Mina,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],KRALJEVO,Serbia,unspecified,unspecified,Athlete,"English, Italian, Serbian",29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949054,True,STEVANOVIC Jovana,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],BELGRADE,Serbia,unspecified,unspecified,Athlete,Serbian,32,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949058,True,UZELAC Aleksandra,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Volleyball'],['Women'],ZRENJANIN,Serbia,unspecified,unspecified,Athlete,"English, Serbian",19,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949290,True,CREVAR Anja,Female,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Swimming'],"[""Women's 200m Butterfly"", ""Women's 400m Individual Medley""]",PANCEVO,Serbia,PANCEVO,Serbia,Athlete,Serbian,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1949293,True,ACIN Nikola,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",ZRENJANIN,Serbia,"ANN ARBOR, MI",United States,"Athlete, student","English, Serbian",24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949294,True,BARNA Andrej,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 50m Freestyle""]",SUBOTICA,Serbia,"LOUISVILLE, KY",United States,Athlete,"English, Serbian",26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949295,True,CVETKOV Justin,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Swimming'],"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",ZRENJAN,Serbia,NOVI SAD,Serbia,Athlete,Serbian,17,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949301,True,STJEPANOVIC Velimir,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle"", ""Men's 4 x 100m Freestyle Relay""]",ABU DHABI,UA Emirates,BELGRADE,Serbia,Athlete,"English, Serbian",30,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949404,True,PIE Bernardo,Male,Athlete,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,DOM,['Taekwondo'],['Men -68kg'],BAYAGUANA,Dominican Republic,SANTO DOMINGO,Dominican Republic,Athlete,Spanish,29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1949477,True,SAM Olamide,Female,Athlete,SLE,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,SLE,['Swimming'],"[""Women's 50m Freestyle""]",unspecified,unspecified,unspecified,unspecified,Athlete,unspecified,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1949536,True,LUKMINAS Tomas,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",PANEVEZYS,Lithuania,unspecified,unspecified,Athlete,unspecified,19,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1949540,True,MEILUTYTE Ruta,Female,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,['Swimming'],"[""Women's 100m Breaststroke""]",KAUNAS,Lithuania,KAUNAS,Lithuania,Student,"English, Lithuanian",27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1949642,True,NAVIKONIS Tomas,Male,Athlete,LTU,Lithuania,Lithuania,Lithuania,Lithuania,LTU,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",PANEVEZYS,Lithuania,"COLUMBUS, OH",United States,Student,Lithuanian,21,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
